datetime,price_raw,log_price,log_price_seasonal,log_price_resid,temp_raw,temp_seasonal,temp_resid
2026-04-12 17:00:00+00:00,101.79,7.004691408940068,6.946274059933849,0.05841734900621898,13.1,14.48559200081533,-1.385591619345604
2026-04-12 18:00:00+00:00,117.97,7.019269819723531,6.9584772389442335,0.06079258077929772,12.4,13.53984157737622,-1.1398419588459472
2026-04-12 19:00:00+00:00,140.92,7.039590233468834,6.961963596526329,0.07762663694250538,11.55,12.423996383186653,-0.8739961924517896
2026-04-12 20:00:00+00:00,139.59,7.038423827576477,6.958903964221463,0.07951986335501449,10.6,11.328345637956208,-0.728345256486481
2026-04-12 21:00:00+00:00,135.05,7.03443198180864,6.95356580090435,0.0808661809042901,10.15,10.423773926508906,-0.27377430797863234
2026-04-12 22:00:00+00:00,123.33,7.024052767314845,6.949583668281152,0.07446909903369292,9.35,9.787745264720394,-0.4377448832506676
2026-04-12 23:00:00+00:00,113.29,7.015074874389461,6.945105274882936,0.06996959950652482,8.7,9.375780565117262,-0.6757807558521254
2026-04-13 00:00:00+00:00,109.2,7.011394313741623,6.940187136675271,0.07120717706635205,8.6,9.057841644469638,-0.4578412629999118
2026-04-13 01:00:00+00:00,107.6,7.009950791296807,6.934145528378119,0.07580526291868761,7.8,8.702562881716155,-0.9025626909812914
2026-04-13 02:00:00+00:00,109.16,7.011358251064687,6.9315748629844816,0.07978338808020524,7.65,8.264148362957412,-0.6141482675899805
2026-04-13 03:00:00+00:00,112.3,7.014185222597984,6.936716258025334,0.07746896457264985,7.8,7.823540622230157,-0.02354043149529339
2026-04-13 04:00:00+00:00,106.97,7.0093818320704155,6.954234024507751,0.055147807562664575,7.5,7.55958918562197,-0.05958918562197013
