target_time,origin_time,horizon_h,observed_resid,forecast_resid,resid_error,resid_forecast_sd,observed_log_price,forecast_log_price,log_price_error,observed_price,forecast_price,price_error,forecast_price_lo95,forecast_price_hi95
2025-01-01 10:00:00+00:00,2024-12-31 10:00:00+00:00,24,-0.0641339329647561,0.0003431470563121234,0.06447708002106822,0.020013391872245632,6.928136170423922,6.992613250444991,0.064477080021069,20.59,88.5624487863879,67.9724487863879,46.688868943267835,132.1112128613304
2025-01-01 11:00:00+00:00,2024-12-31 11:00:00+00:00,24,-0.0512467457525938,-0.001339021476319969,0.04990772427627383,0.020013391872245632,6.935477444181653,6.985385168457927,0.04990772427627377,28.11,80.72259783407662,52.612597834076624,39.15059244373697,123.9577227421662
2025-01-01 12:00:00+00:00,2024-12-31 12:00:00+00:00,24,-0.0471171821107283,-0.0026572557324557704,0.044459926378272535,0.020013391872245632,6.937314081223682,6.981774007601954,0.04445992637827256,30.0,76.82697279034892,46.82697279034892,35.40481986505529,119.90625027219039
2025-01-01 13:00:00+00:00,2024-12-31 13:00:00+00:00,24,-0.0586845533977893,-0.004238998738639754,0.05444555465914955,0.020013391872245632,6.929027414257677,6.983472968916827,0.05444555465915002,21.5,78.65801515456474,57.15801515456474,37.165427778110825,121.81054487105689
2025-01-01 14:00:00+00:00,2024-12-31 14:00:00+00:00,24,-0.0728333503639371,-0.007364910164954469,0.06546844019898262,0.020013391872245632,6.918378650619268,6.983847090818251,0.06546844019898224,10.68,79.06164023996507,68.38164023996507,37.55352667366401,122.23031728327192
2025-01-01 15:00:00+00:00,2024-12-31 15:00:00+00:00,24,-0.0673177006697116,-0.01025296308434532,0.05706473758536628,0.020013391872245632,6.92773436129745,6.984799098882816,0.057064737585366565,20.18,80.089404766072,59.909404766071994,38.54175632513716,123.29919830657377
2025-01-01 16:00:00+00:00,2024-12-31 16:00:00+00:00,24,-0.0616864127547298,-0.01377539057317527,0.04791102218155453,0.020013391872245632,6.942852116019567,6.990763138201121,0.04791102218155441,35.72,86.55034795180313,50.830347951803134,44.75416731076234,130.01861641104824
2025-01-01 17:00:00+00:00,2024-12-31 17:00:00+00:00,24,-0.0569110868870685,-0.013470404043701811,0.04344068284336669,0.020013391872245632,6.954696115150556,6.998136797993923,0.04344068284336711,48.06,94.59181163900917,46.53181163900916,52.48630113624358,138.38178493505234
2025-01-01 18:00:00+00:00,2024-12-31 18:00:00+00:00,24,-0.0519999708526093,-0.016788891087544017,0.03521107976506528,0.020013391872245632,6.956678767596804,6.991889847361869,0.0352110797650651,50.14,87.7752641150023,37.6352641150023,45.93196479481003,131.29253627179583
2025-01-01 19:00:00+00:00,2024-12-31 19:00:00+00:00,24,-0.0510674286810877,-0.016564733903905154,0.03450269477718254,0.020013391872245632,6.948417260701027,6.982919955478209,0.03450269477718226,41.5,78.06166768579237,36.56166768579237,36.59201992421822,121.1903400707613
2025-01-01 20:00:00+00:00,2024-12-31 20:00:00+00:00,24,-0.0484967743178161,-0.021476293536559766,0.027020480781256333,0.020013391872245632,6.942089070562024,6.969109551343281,0.02702048078125685,34.93,63.27553660469903,28.345536604699028,22.374664884485924,105.81267863259063
2025-01-01 21:00:00+00:00,2024-12-31 21:00:00+00:00,24,-0.0468861163993343,-0.0179139448286605,0.0289721715706738,0.020013391872245632,6.941857143927109,6.970829315497783,0.028972171570673666,34.69,65.1056930265454,30.415693026545398,24.134420934593436,107.71605184629311
2025-01-01 22:00:00+00:00,2024-12-31 22:00:00+00:00,24,-0.0478196643862967,-0.015471130030608692,0.032348534355688005,0.020013391872245632,6.9354093557639525,6.967757890119641,0.03234853435568841,28.04,61.83931915020912,33.79931915020912,20.993694206439272,104.31900421258092
2025-01-01 23:00:00+00:00,2024-12-31 23:00:00+00:00,24,-0.0296533763142683,-0.02572908035344617,0.0039242959608221314,0.020013391872245632,6.946822134146038,6.950746430106861,0.003924295960822555,39.84,43.92865721525641,4.088657215256404,3.771999205274028,85.69181270056924
2025-01-02 00:00:00+00:00,2025-01-01 00:00:00+00:00,24,-0.0176767371360355,-0.020675596568908616,-0.0029988594328731154,0.020013391872245632,6.950910549296065,6.947911689863192,-0.0029988594328731466,44.1,40.9735810546415,-3.126418945358502,0.9305955470423442,82.6185164831395
