time,branch,q05,q25,q50,q75,q95,mean
2025-07-21 04:00:00,Constant covariance,-0.3247045599472549,-0.24753771441035916,-0.1816193902562563,-0.13461687958396798,-0.032350394320910074,-0.18543793941748768
2025-07-21 05:00:00,Constant covariance,-0.3241506779132996,-0.24815636774437638,-0.18134388885983294,-0.13468669340575007,-0.03222466335259142,-0.18533865554301318
2025-07-21 06:00:00,Constant covariance,-0.3235947792698232,-0.24707661382740362,-0.18116142058079598,-0.134639835863068,-0.032320477925853804,-0.18525757904439408
2025-07-21 07:00:00,Constant covariance,-0.3242868578428662,-0.24519324923974176,-0.18106886958444485,-0.13366748171737847,-0.032573528667750366,-0.18517076881316383
2025-07-21 08:00:00,Constant covariance,-0.32467867459894456,-0.24455843473265687,-0.1804159459725895,-0.13300955077165488,-0.03286256092038628,-0.18509263404890575
2025-07-21 09:00:00,Constant covariance,-0.3247321878177088,-0.24435938806285032,-0.18027517213704827,-0.13338928112841442,-0.03319044191311136,-0.18508453841289862
2025-07-21 10:00:00,Constant covariance,-0.32478428855645475,-0.24434949669212358,-0.18012507082028706,-0.1335203509649351,-0.03339711166601055,-0.18510877416485325
2025-07-21 11:00:00,Constant covariance,-0.324556933786032,-0.24445856217280063,-0.17960654240731314,-0.1333734325429808,-0.03303752531527623,-0.18511017355406187
2025-07-21 12:00:00,Constant covariance,-0.3244372650322195,-0.24470483778594235,-0.17906845910054792,-0.13468752089462394,-0.03335723081513383,-0.18510931760705912
2025-07-21 13:00:00,Constant covariance,-0.32469952283179676,-0.24520713617939732,-0.1791728081162533,-0.1339684762501512,-0.03312361615693768,-0.1850691416272639
2025-07-21 14:00:00,Constant covariance,-0.32444484874944995,-0.24609065090353316,-0.1786966390474381,-0.13337654134171198,-0.03299173491217897,-0.1850416497521388
2025-07-21 15:00:00,Constant covariance,-0.3242829067923127,-0.24718748738619806,-0.17823037204693798,-0.1328474594260067,-0.03310485892573546,-0.18503766713611824
2025-07-21 16:00:00,Constant covariance,-0.3243207278299241,-0.24719243819061715,-0.1779374286336644,-0.13271732838342412,-0.033405202916759066,-0.18500252052664012
2025-07-21 17:00:00,Constant covariance,-0.32419898318790985,-0.24714786828848465,-0.17782617976229514,-0.13270861980935486,-0.0337471778684452,-0.18495964776105298
2025-07-21 18:00:00,Constant covariance,-0.3238993538300928,-0.2464669331128695,-0.17879477605150595,-0.13368767252000305,-0.03528454358370646,-0.18490189743242016
2025-07-21 19:00:00,Constant covariance,-0.3243437805280803,-0.24547776184060388,-0.1808488886293559,-0.13405359699094235,-0.037354121543475845,-0.18479299351927897
2025-07-21 20:00:00,Constant covariance,-0.3253530113950721,-0.24475296110845648,-0.18163650059666359,-0.13282831653577165,-0.038669448042793424,-0.18472693838942134
2025-07-21 21:00:00,Constant covariance,-0.32616492851180995,-0.24450437641209988,-0.18215981726885072,-0.13195713989931035,-0.03943722522513809,-0.18466667626851171
2025-07-21 22:00:00,Constant covariance,-0.32621720268194176,-0.24514129794574133,-0.18115232631541478,-0.13116341515308366,-0.03971784492432966,-0.18461444148679365
2025-07-21 23:00:00,Constant covariance,-0.325692395363302,-0.24547824467070967,-0.18241029390443375,-0.1312373052019615,-0.039857066515761645,-0.18456404177840233
2025-07-22 00:00:00,Constant covariance,-0.3255000990340872,-0.2455188829896276,-0.18226461187067156,-0.13100958235962853,-0.0399156486586338,-0.18450743226007232
2025-07-22 01:00:00,Constant covariance,-0.32530495602499265,-0.24477548583865152,-0.18180257200833544,-0.13082170077256805,-0.03965120949629835,-0.1844549493152032
2025-07-22 02:00:00,Constant covariance,-0.32536808710540205,-0.2448290451765154,-0.18169983053604688,-0.1307180861001324,-0.03950660337904406,-0.18440048428944197
2025-07-22 03:00:00,Constant covariance,-0.3255266644087942,-0.24454564825602357,-0.1817840143214213,-0.13080314838124057,-0.03941640309425713,-0.1843675585675055
2025-07-22 04:00:00,Constant covariance,-0.3255750694219692,-0.24415805285082406,-0.18209915731711354,-0.1309380884206091,-0.038850663629920526,-0.18434920494381596
2025-07-22 05:00:00,Constant covariance,-0.3252032985492229,-0.24362251244304775,-0.18241342277063,-0.13085958548162882,-0.03801718538758383,-0.18438004337223643
2025-07-22 06:00:00,Constant covariance,-0.32468235950095164,-0.24368792456519786,-0.18250146543280352,-0.1307353938127936,-0.03694924999595229,-0.18439554216163642
2025-07-22 07:00:00,Constant covariance,-0.32408943915354826,-0.24343609541491815,-0.18171553418232844,-0.1298734417827371,-0.0359158497585411,-0.18438097247392282
2025-07-22 08:00:00,Constant covariance,-0.3236104319472785,-0.24339002324333495,-0.1811176626044298,-0.12971553842514238,-0.03481151472087157,-0.18440889454526826
2025-07-22 09:00:00,Constant covariance,-0.3235662994186012,-0.24344042706286004,-0.18101984555734882,-0.12934863827336424,-0.034059769855435525,-0.1844907434192584
2025-07-22 10:00:00,Constant covariance,-0.32345198022631827,-0.24316335813432574,-0.18139391027086765,-0.12969546295414375,-0.03316031495469848,-0.18458155804307333
2025-07-22 11:00:00,Constant covariance,-0.3230352264415745,-0.24269026968363272,-0.18202759877738595,-0.1303553427006148,-0.03260469725264419,-0.18467312671125583
2025-07-22 12:00:00,Constant covariance,-0.32246691762576174,-0.24264166610461954,-0.18269004716179282,-0.13090240581817347,-0.03154882015070257,-0.18470942547589966
2025-07-22 13:00:00,Constant covariance,-0.3221234626644736,-0.24301155917663134,-0.18408560821958797,-0.13133268098865297,-0.029768407624525237,-0.1846789524026434
2025-07-22 14:00:00,Constant covariance,-0.3221073169756024,-0.24276931869076063,-0.1838173778199687,-0.13154668136331757,-0.02937115148523783,-0.18466277512305077
2025-07-22 15:00:00,Constant covariance,-0.3222819616776279,-0.24265531134627216,-0.18243908176703272,-0.12987089873514554,-0.02930053406525647,-0.18467817390524238
2025-07-22 16:00:00,Constant covariance,-0.32218599160778166,-0.2429359011433072,-0.18173087814485278,-0.12965350672353676,-0.029351555589125326,-0.18467959809152712
2025-07-22 17:00:00,Constant covariance,-0.322438892567781,-0.2432778921605723,-0.18178382319863956,-0.12883261208163788,-0.029267999647962208,-0.18471134739493725
2025-07-22 18:00:00,Constant covariance,-0.32254750490647643,-0.24316012698302975,-0.18343959163631576,-0.12832324564162564,-0.029046159258057352,-0.18476844621887437
2025-07-22 19:00:00,Constant covariance,-0.3227109011726688,-0.24347174585321693,-0.1852733221839083,-0.12765685864822288,-0.029385499014584412,-0.18478885821621552
2025-07-22 20:00:00,Constant covariance,-0.3227997212157129,-0.24366359687236194,-0.18519783204917828,-0.12706253334566114,-0.030217280562791306,-0.18480047971259414
2025-07-22 21:00:00,Constant covariance,-0.3232929065142286,-0.2443825959489667,-0.18511281926889117,-0.12652074946473676,-0.031024217788901166,-0.184798888246628
2025-07-22 22:00:00,Constant covariance,-0.323745379466906,-0.24506051259677458,-0.18480251131011652,-0.126586534273725,-0.03173117386851797,-0.1847473366601708
2025-07-22 23:00:00,Constant covariance,-0.3240320470470976,-0.24566166802951175,-0.18454057970791754,-0.12683289304837378,-0.032432047165154694,-0.1846964114954839
2025-07-23 00:00:00,Constant covariance,-0.3242972524533663,-0.24464322607050087,-0.1845892952526902,-0.1268842330996247,-0.03327014711976328,-0.1846575060537773
2025-07-23 01:00:00,Constant covariance,-0.32448871736616947,-0.24298339527618434,-0.18502847485651935,-0.12769449666146288,-0.033680443342189205,-0.18461453918495227
2025-07-23 02:00:00,Constant covariance,-0.3246728968469305,-0.24186818937027357,-0.1853384463788033,-0.1280893049419601,-0.03356016106058409,-0.18461224064919401
2025-07-23 03:00:00,Constant covariance,-0.32486740901743943,-0.24223146170521023,-0.18560723468377044,-0.12822953518703623,-0.033400724896126034,-0.18464055135336654
2025-07-23 04:00:00,Constant covariance,-0.325265467026073,-0.2427841405423731,-0.18583850059458917,-0.12733979730525058,-0.033949256084101175,-0.18467508925688272
2025-07-23 05:00:00,Constant covariance,-0.32547599200447935,-0.24288823982279,-0.18578052073027532,-0.12616309595131572,-0.03444726546260963,-0.18466964063146987
2025-07-23 06:00:00,Constant covariance,-0.32585664544896276,-0.242678414244566,-0.18595154357589844,-0.1266299273050925,-0.034709259321841525,-0.18465613230228153
2025-07-23 07:00:00,Constant covariance,-0.32624144974274305,-0.24294977135050205,-0.18629634379577717,-0.1269560235408478,-0.033902509040636845,-0.18461845256432294
2025-07-23 08:00:00,Constant covariance,-0.3267662879314951,-0.24380592778763563,-0.186520716887708,-0.12744056894469646,-0.03399857305238995,-0.18463027405791582
2025-07-23 09:00:00,Constant covariance,-0.32717184285850537,-0.24387196970153735,-0.18604444426215194,-0.12669470083299916,-0.03449115489912318,-0.18471294724966691
2025-07-23 10:00:00,Constant covariance,-0.3279329404037603,-0.24383438522864864,-0.18652329743230284,-0.126689322121567,-0.03521424273212932,-0.1849045238148925
2025-07-23 11:00:00,Constant covariance,-0.32811636168169367,-0.24451996758604294,-0.1862561989983022,-0.12677167605268197,-0.035193367916648406,-0.18508155191930833
2025-07-23 12:00:00,Constant covariance,-0.32789959867304425,-0.24613703676252688,-0.18665292444750836,-0.12723008490034168,-0.03477909900200707,-0.18524566090231948
2025-07-23 13:00:00,Constant covariance,-0.32758355592027194,-0.2456682217159399,-0.1869101507474703,-0.12745507137055778,-0.034205864480731867,-0.18540616743969698
2025-07-23 14:00:00,Constant covariance,-0.32742712461909285,-0.2454142497524781,-0.18739614763310444,-0.1279933110066764,-0.03335567045409445,-0.1855983810031328
2025-07-23 15:00:00,Constant covariance,-0.3274567637900344,-0.2454291239347774,-0.18695997565953673,-0.12856752181052122,-0.031441001992016764,-0.18576204409129768
2025-07-23 16:00:00,Constant covariance,-0.3271691637130335,-0.24546665479652552,-0.1868953299736486,-0.1282051990919834,-0.03105454318107689,-0.1858549201746366
2025-07-23 17:00:00,Constant covariance,-0.32679715203343296,-0.24557842393930499,-0.18716455642361735,-0.1286332568368191,-0.030765917334137548,-0.185876856553379
2025-07-23 18:00:00,Constant covariance,-0.32697669180466354,-0.24553687280082626,-0.18751703780243467,-0.1286760159799303,-0.0307784332984748,-0.18581607305436815
2025-07-23 19:00:00,Constant covariance,-0.3275651194891753,-0.2458563362040268,-0.1874772309933319,-0.12826642912150346,-0.031194706860035774,-0.1856632205447228
2025-07-23 20:00:00,Constant covariance,-0.32808859420623665,-0.24635916629549137,-0.18690358907209265,-0.12860455515743766,-0.031713590949275144,-0.18548295522979466
2025-07-23 21:00:00,Constant covariance,-0.3267664480714312,-0.2468175498558076,-0.18697366231517076,-0.12872525515407862,-0.03184561891680532,-0.18535022779504043
2025-07-23 22:00:00,Constant covariance,-0.3258226008664839,-0.2454197805821568,-0.18666685248568993,-0.12861082213073521,-0.032437527630651074,-0.18519010757888396
2025-07-23 23:00:00,Constant covariance,-0.3256143763923074,-0.24554762949377718,-0.18442969924380676,-0.12922880157506336,-0.033049885586679754,-0.18509120328294765
2025-07-24 00:00:00,Constant covariance,-0.3256584614076931,-0.24559078374418689,-0.1841540414046988,-0.1302362769143984,-0.03332940075367416,-0.18505531744268278
2025-07-24 01:00:00,Constant covariance,-0.3258900185740499,-0.244497112411837,-0.18431790969121736,-0.13086568846633775,-0.032994569941646915,-0.18509462016323966
2025-07-24 02:00:00,Constant covariance,-0.32608672340635053,-0.2432007580128779,-0.18410094417055595,-0.13180844117391805,-0.03248266840517642,-0.18516809750238078
2025-07-24 03:00:00,Constant covariance,-0.3263399409135778,-0.24206189815592077,-0.1834260308918006,-0.13172869980418395,-0.03195953430788985,-0.18524581146918606
2025-07-24 04:00:00,Constant covariance,-0.3266534628984533,-0.24078849594483653,-0.1835453557153665,-0.130794042829781,-0.03192233464591568,-0.1853657169505595
2025-07-24 05:00:00,Constant covariance,-0.3269814187653377,-0.24026075113737044,-0.1839015379065197,-0.13114246073751434,-0.03224520919939555,-0.18550827708613998
2025-07-24 06:00:00,Constant covariance,-0.32749599050909195,-0.24033346171183853,-0.18410496990909808,-0.13090240481325152,-0.03245016094420617,-0.18564883526095532
2025-07-24 07:00:00,Constant covariance,-0.32806692303817125,-0.24048470729836252,-0.18398506382785562,-0.12946683097799444,-0.03270455905912054,-0.1857444481241446
2025-07-24 08:00:00,Constant covariance,-0.32867008793766656,-0.2405769152302891,-0.1838237169444385,-0.12809994459052038,-0.03297079043483087,-0.18585272378970197
2025-07-24 09:00:00,Constant covariance,-0.329109833624068,-0.2408801502926308,-0.18354843674249754,-0.12863500135965447,-0.03314574744580868,-0.18605559245278466
2025-07-24 10:00:00,Constant covariance,-0.3297928139419349,-0.24115532185244193,-0.18373431791658454,-0.12890446246689044,-0.03349370730366521,-0.1863301942331122
2025-07-24 11:00:00,Constant covariance,-0.3308509399634182,-0.24197110028646965,-0.1840021449183119,-0.12877313915357472,-0.03376767804398772,-0.18662652936997723
2025-07-24 12:00:00,Constant covariance,-0.3324758639876704,-0.24301498993839926,-0.18505501013910775,-0.12873661293140137,-0.03418450017118018,-0.18693014263818752
2025-07-24 13:00:00,Constant covariance,-0.3324927859364664,-0.24307678866039012,-0.18492153958572882,-0.12914873343958863,-0.03484127101142653,-0.18719635568568718
2025-07-24 14:00:00,Constant covariance,-0.33254692791314105,-0.24316911277336511,-0.18423027365162975,-0.1296262567641883,-0.03507078439973737,-0.1873818123446205
2025-07-24 15:00:00,Constant covariance,-0.3325772393393226,-0.2430132912747764,-0.18419639764539525,-0.1299858167783291,-0.03492294026147801,-0.18755588874081622
2025-07-24 16:00:00,Constant covariance,-0.3324830769652872,-0.24248582946664973,-0.18459704936015436,-0.13025106546663412,-0.03496237241765199,-0.18771295035289023
2025-07-24 17:00:00,Constant covariance,-0.33252634076492693,-0.24239549605883864,-0.18440721265003163,-0.1303078337601783,-0.03508859405499185,-0.18783396357695323
2025-07-24 18:00:00,Constant covariance,-0.332611776553782,-0.24251464454277205,-0.18458013301460996,-0.13048303928440513,-0.03558267225669814,-0.18790916522420306
2025-07-24 19:00:00,Constant covariance,-0.3327657010160601,-0.24263220045780076,-0.18419501021000784,-0.13108306543878726,-0.03662249431669829,-0.18797715345219115
2025-07-24 20:00:00,Constant covariance,-0.33301829196146926,-0.24302350436411632,-0.18292832008470228,-0.1308147329387633,-0.037982615148120694,-0.18804635197097028
2025-07-24 21:00:00,Constant covariance,-0.3330661597759184,-0.24376005567514242,-0.18221605810390074,-0.12935874350156654,-0.03865363838703815,-0.18805261297245324
2025-07-24 22:00:00,Constant covariance,-0.33311478367115643,-0.2430593689529645,-0.18203643793446478,-0.12859839281909485,-0.03979696011975445,-0.1880460500017369
2025-07-24 23:00:00,Constant covariance,-0.3328393787126802,-0.24291729455780858,-0.18165646136101,-0.1289327727065692,-0.04023638361089065,-0.1880456645142086
2025-07-25 00:00:00,Constant covariance,-0.3327041032498418,-0.24234821844107102,-0.1817538024489355,-0.12881726590854514,-0.040106778281728706,-0.18802429459055112
2025-07-25 01:00:00,Constant covariance,-0.33215823162535885,-0.24250254425957368,-0.18161279692940696,-0.1290596340195773,-0.03988899841129142,-0.18797314592473602
2025-07-25 02:00:00,Constant covariance,-0.3317314405638448,-0.24269346107781567,-0.18107025551882042,-0.1289959402029455,-0.0398990802802471,-0.18794054251480494
2025-07-25 03:00:00,Constant covariance,-0.3307082806742506,-0.2432097166194963,-0.18030341914255027,-0.12905713487658865,-0.039619888686826005,-0.1878915921979367
2025-07-25 04:00:00,Constant covariance,-0.3297161621015221,-0.2436218819169358,-0.1804347959937354,-0.1290448691596658,-0.039511756914882304,-0.18784758091516712
2025-07-25 05:00:00,Constant covariance,-0.3295866328228993,-0.24401052729908945,-0.18049112669794884,-0.12785547401436698,-0.039110366387011444,-0.1878082341951223
2025-07-25 06:00:00,Constant covariance,-0.33031600580586634,-0.2447539674958256,-0.18065372004864225,-0.12807312429795706,-0.03868304501138707,-0.18782298200622888
2025-07-25 07:00:00,Constant covariance,-0.3306912432444765,-0.245753655217154,-0.18083368559707252,-0.1278427577519271,-0.0382585121936989,-0.18787071876274652
2025-07-25 08:00:00,Constant covariance,-0.3311383082319334,-0.24624373273618055,-0.1814094489922134,-0.12784788821473625,-0.038324051670531295,-0.18794310205373044
2025-07-25 09:00:00,Constant covariance,-0.33122781542331536,-0.24616980477690806,-0.18173413106735137,-0.1276398017520628,-0.03807687310654837,-0.1879845796440006
2025-07-25 10:00:00,Constant covariance,-0.3311452054270551,-0.24583094444291972,-0.18245116019108393,-0.12715564340359126,-0.037999868365964404,-0.1880303669639257
2025-07-25 11:00:00,Constant covariance,-0.3309739149155722,-0.24532122934116352,-0.1828318220676428,-0.1269702756090332,-0.03848618345525486,-0.18808729384501752
2025-07-25 12:00:00,Constant covariance,-0.3307606943075306,-0.24483761779160734,-0.18332480983439564,-0.12733182717201685,-0.03903205114569003,-0.1881475927332749
2025-07-25 13:00:00,Constant covariance,-0.3308471356984529,-0.24513073181245099,-0.1846096704795734,-0.12753448225429517,-0.0394949225459496,-0.18817923761586203
2025-07-25 14:00:00,Constant covariance,-0.33118962483907965,-0.2457555643319954,-0.18517904470167312,-0.12761130541316573,-0.040102810880048,-0.18821618293549155
2025-07-25 15:00:00,Constant covariance,-0.33135970920655117,-0.24572923104058508,-0.18530591813960437,-0.12742487007409883,-0.04075331662392543,-0.18824115876379072
2025-07-25 16:00:00,Constant covariance,-0.3313191970841051,-0.24611617815087367,-0.18535823166514143,-0.12739141987583372,-0.04116800827471114,-0.18827679624946494
2025-07-25 17:00:00,Constant covariance,-0.33107862848739533,-0.24666600985199447,-0.185489491953935,-0.12723151468205862,-0.04132639360545229,-0.18827689885933985
2025-07-25 18:00:00,Constant covariance,-0.3306089634662221,-0.24586475611105557,-0.18559778509675098,-0.12709679354225514,-0.04114263672123323,-0.1882322141434806
2025-07-25 19:00:00,Constant covariance,-0.3299579319919544,-0.244970797463813,-0.1872741572681943,-0.12681876333911962,-0.04100232583456054,-0.18822062444662568
2025-07-25 20:00:00,Constant covariance,-0.32917695544389347,-0.2448882460056766,-0.1875048536077037,-0.12633359973893565,-0.040042751335732006,-0.18819569895792249
2025-07-25 21:00:00,Constant covariance,-0.32840247696348734,-0.24481958066335757,-0.18685603202795395,-0.12610397858461514,-0.0396051287167954,-0.18818484052184623
2025-07-25 22:00:00,Constant covariance,-0.3278059509778593,-0.24406318329437723,-0.18676346084648127,-0.1264394903021776,-0.03909016894871253,-0.18816683419025448
2025-07-25 23:00:00,Constant covariance,-0.3272291650221968,-0.24406877119549275,-0.18671755692049175,-0.1268729230392749,-0.03930858816292687,-0.18817300448639382
2025-07-26 00:00:00,Constant covariance,-0.32638375751852905,-0.24398663765438516,-0.18697036482372442,-0.1270107833608856,-0.039530792309750304,-0.18818987688947364
2025-07-26 01:00:00,Constant covariance,-0.32588130547315,-0.24363448508592353,-0.18742669155338845,-0.12717675876001014,-0.03947504942610737,-0.18814893981157513
2025-07-26 02:00:00,Constant covariance,-0.3258322045327762,-0.2436388038756913,-0.18781810131026383,-0.12707564119741133,-0.039197523363415955,-0.18815456251993085
2025-07-26 03:00:00,Constant covariance,-0.3258704684784436,-0.24617777238761457,-0.18805428407431463,-0.1277020174464987,-0.039303490888970165,-0.1881763587561822
2025-07-26 04:00:00,Constant covariance,-0.32571405244028,-0.2469938105488439,-0.18841250106102098,-0.12759073493343992,-0.03951865792529341,-0.18815653074558536
2025-07-26 05:00:00,Constant covariance,-0.32536362175090267,-0.24732440786870455,-0.1883195029418224,-0.12774582192643516,-0.03938453239947887,-0.188132407783732
2025-07-26 06:00:00,Constant covariance,-0.32501411345690595,-0.24681171741597144,-0.18780385170442168,-0.1274640232223102,-0.039388780722246955,-0.18817402569861522
2025-07-26 07:00:00,Constant covariance,-0.32458280326544897,-0.246601426115947,-0.18699880859826667,-0.12736632115843904,-0.03930228483723526,-0.18823963159721963
2025-07-26 08:00:00,Constant covariance,-0.32456287253542865,-0.24635600482646297,-0.18777939172050923,-0.1279671146516672,-0.03914465040197147,-0.1883175041573085
2025-07-26 09:00:00,Constant covariance,-0.32449636232685297,-0.2461293637031719,-0.1881369036493652,-0.1288012026444964,-0.03880340845751979,-0.18828915358463594
2025-07-26 10:00:00,Constant covariance,-0.32481484932475385,-0.24605881748279615,-0.18829450816959353,-0.1280551943715679,-0.0388959811018348,-0.1882122123444275
2025-07-26 11:00:00,Constant covariance,-0.3249153146214659,-0.24561283685067525,-0.1882076542973637,-0.12712961636934694,-0.038503038646045776,-0.1881169349174166
2025-07-26 12:00:00,Constant covariance,-0.3248420061766099,-0.24418467345561728,-0.18754463414678668,-0.12676840511428075,-0.038411140814409946,-0.1880573095134152
2025-07-26 13:00:00,Constant covariance,-0.32454200259887284,-0.24435066048280202,-0.1873238732542094,-0.12625139859000756,-0.038187496355138344,-0.18802273901610544
2025-07-26 14:00:00,Constant covariance,-0.3247963773984581,-0.2443061586245178,-0.18770256504309,-0.12685880428412855,-0.037697954840869,-0.18800882039679906
2025-07-26 15:00:00,Constant covariance,-0.32529161363312586,-0.24543861848565462,-0.18771559783477926,-0.12765595051242992,-0.037447644056213765,-0.188062061971981
2025-07-26 16:00:00,Constant covariance,-0.32593741941548854,-0.24644149858512518,-0.18738579453554846,-0.12900250848927025,-0.03745674200992315,-0.18812569967222859
2025-07-26 17:00:00,Constant covariance,-0.32706525212399423,-0.24616903611939858,-0.18756489588982367,-0.12942637336074977,-0.03748064513330351,-0.18819360890587228
2025-07-26 18:00:00,Constant covariance,-0.32724487546420755,-0.2458811868733882,-0.18793885654770795,-0.12996493207243603,-0.03727928266404121,-0.18828079501628925
2025-07-26 19:00:00,Constant covariance,-0.32718743561866725,-0.2458474437765873,-0.1876650318881926,-0.1304060349183103,-0.0372887934192448,-0.18836477572816826
2025-07-26 20:00:00,Constant covariance,-0.32720171612171,-0.2452283758919701,-0.18769549299562258,-0.13005008483070918,-0.038477098883288235,-0.188410275415359
2025-07-26 21:00:00,Constant covariance,-0.32713536335749344,-0.24474260769026243,-0.1878528313396987,-0.13036910147358202,-0.0381905081170594,-0.18840520222532847
2025-07-26 22:00:00,Constant covariance,-0.327139513745116,-0.24449725613622636,-0.18763398301493384,-0.13127580365066932,-0.03764818538986317,-0.18841101445653796
2025-07-26 23:00:00,Constant covariance,-0.32696367693101513,-0.24417804816618854,-0.18755996903539568,-0.1325831704371614,-0.03689319337446637,-0.18843706443015187
2025-07-27 00:00:00,Constant covariance,-0.3267185702974967,-0.24408466065758427,-0.1876980773787332,-0.13228936334472968,-0.03707137107977522,-0.18848375307241189
2025-07-27 01:00:00,Constant covariance,-0.3264408842978853,-0.24486689553947605,-0.18814909245812073,-0.13227172055938394,-0.03920308167682697,-0.1885576146667736
2025-07-27 02:00:00,Constant covariance,-0.32700717214423736,-0.24589625168230977,-0.18851651129167452,-0.13367320193059937,-0.041464283908940094,-0.18858664480579604
2025-07-27 03:00:00,Constant covariance,-0.3268905084455106,-0.24615377673813416,-0.18856969726295067,-0.13439681451074437,-0.0416294704520604,-0.18858952342222102
2025-07-27 04:00:00,Constant covariance,-0.3264971203615798,-0.2458158948725922,-0.18885067190909516,-0.13304146777023318,-0.04171313364353587,-0.18860887344412572
2025-07-27 05:00:00,Constant covariance,-0.32642005692428866,-0.2455694049931118,-0.1892281925038961,-0.13330105880511556,-0.041891968394640475,-0.18864145613628935
2025-07-27 06:00:00,Constant covariance,-0.3267747020406298,-0.24549431973834643,-0.18954736692336144,-0.13511490210086663,-0.04131430234736592,-0.18864611807594306
2025-07-27 07:00:00,Constant covariance,-0.32766469710164753,-0.24532440771104932,-0.18995877303709258,-0.13683656256593157,-0.04114078929455022,-0.18860396951979405
2025-07-27 08:00:00,Constant covariance,-0.3285511157169726,-0.2452203817563454,-0.19007010779351152,-0.13714628416066102,-0.041326162248796074,-0.18854183040711173
2025-07-27 09:00:00,Constant covariance,-0.3291195121341789,-0.24500266003221277,-0.18968481107569776,-0.13676447331852984,-0.04169461927437867,-0.1883634955627829
2025-07-27 10:00:00,Constant covariance,-0.32905261276497,-0.24500514083712632,-0.19007162562297733,-0.13664951140683038,-0.04213917193429248,-0.18817600904605042
2025-07-27 11:00:00,Constant covariance,-0.32824762148440634,-0.24546918276016266,-0.19036979253620834,-0.13578960596371537,-0.04308025102456718,-0.18800031054376404
2025-07-27 12:00:00,Constant covariance,-0.3271032027607877,-0.24565114927394355,-0.18962681500444142,-0.13447221380358992,-0.044214118203974445,-0.18785436429939004
2025-07-27 13:00:00,Constant covariance,-0.3255411754247273,-0.24721994812318013,-0.19079279257858384,-0.1329422719038726,-0.0452777250330586,-0.18775850815258194
2025-07-27 14:00:00,Constant covariance,-0.32387560864697357,-0.2474610857882324,-0.1905074446603206,-0.1313033794094048,-0.0442017731515403,-0.18769412838041868
2025-07-27 15:00:00,Constant covariance,-0.3244269557505354,-0.24758895743180642,-0.18971063083739603,-0.13112822028285337,-0.042434887653085666,-0.18761512510855363
2025-07-27 16:00:00,Constant covariance,-0.32510071916324546,-0.24716908775471952,-0.18930184741252148,-0.13067097668030164,-0.041723002493437536,-0.18753618658379723
2025-07-27 17:00:00,Constant covariance,-0.32504762392456044,-0.24684311114875734,-0.18951116761963893,-0.1307057338869078,-0.04111777102968508,-0.18746089682763703
2025-07-27 18:00:00,Constant covariance,-0.32533971833396613,-0.2464495852636314,-0.18971672643206827,-0.13072507351656018,-0.04059912746953532,-0.18740992200124562
2025-07-27 19:00:00,Constant covariance,-0.3253348613435743,-0.24588292674981185,-0.18976368074174627,-0.13124547263111971,-0.04100209174227171,-0.18741323853041184
2025-07-27 20:00:00,Constant covariance,-0.3257127409982872,-0.2453362563099804,-0.19002837311648463,-0.13172686431049976,-0.04178669364628945,-0.18742745985764311
2025-07-27 21:00:00,Constant covariance,-0.3271149738964904,-0.24509080346859297,-0.18952857431059217,-0.1322388173610298,-0.04251169595660298,-0.18745053991447694
2025-07-27 22:00:00,Constant covariance,-0.3272930368271098,-0.24503234690718032,-0.18886587419447498,-0.13248787003304358,-0.04288463115109276,-0.1875084604225647
2025-07-27 23:00:00,Constant covariance,-0.32705768626375525,-0.2451138124912382,-0.18890925163218344,-0.13253669764364645,-0.042990561166310316,-0.18753747718375646
2025-07-28 00:00:00,Constant covariance,-0.3268596238470427,-0.24502705992659313,-0.18964322040898374,-0.13220332637804133,-0.043413711350986796,-0.18759452377318264
2025-07-28 01:00:00,Constant covariance,-0.3265371046566998,-0.24478497454236542,-0.18973652779143463,-0.13178355922054497,-0.04402926734140927,-0.18760143982972385
2025-07-28 02:00:00,Constant covariance,-0.32610699488990386,-0.24335517713508,-0.1889545113181424,-0.13123097638967277,-0.044590462723280815,-0.1875882196715263
2025-07-28 03:00:00,Constant covariance,-0.3256361643999996,-0.24215818824254995,-0.1886682675242015,-0.13143263943927072,-0.04470358728791368,-0.1875657747426777
2025-07-28 04:00:00,Constant covariance,-0.3254412816386599,-0.241035290430415,-0.18912577888034476,-0.1311112794606496,-0.044805679484372966,-0.18753809569039692
2025-07-28 05:00:00,Constant covariance,-0.3256528212175404,-0.24060937056739498,-0.18904278433758726,-0.13083954282331384,-0.04539050558759533,-0.18754913424471786
2025-07-28 06:00:00,Constant covariance,-0.3260075478433069,-0.2413856521164521,-0.1885912127603247,-0.1300301737613939,-0.045821442499429474,-0.18754004718198697
2025-07-28 07:00:00,Constant covariance,-0.32585851992447307,-0.24225558671500413,-0.18815032405342824,-0.1295695783431042,-0.04614734272798286,-0.1875154829559695
2025-07-28 08:00:00,Constant covariance,-0.32581520195772407,-0.24277670206024798,-0.18803938914544643,-0.12916059591348347,-0.045667057989305045,-0.18753208196777746
2025-07-28 09:00:00,Constant covariance,-0.32567452050559653,-0.24257315466339352,-0.18916732613671877,-0.12917445269069344,-0.04486270780071702,-0.1875334349142517
2025-07-28 10:00:00,Constant covariance,-0.3252580119667122,-0.24244926563294192,-0.18996881813754313,-0.12902838824523194,-0.0445209152461749,-0.18752646600568915
