branch,path,raw_slope,raw_intercept,iso_slope,iso_intercept,raw_corr,resid_corr,mean_wind,mean_price,n_days
Constant covariance,33,-0.5010914610314904,97.84018937108223,-0.6805509801738338,101.62489544124253,-0.2808385266829242,-0.42280751388579646,21.08946958204186,87.2724362458377,721
Constant covariance,34,-0.37897307793902363,96.90060480183858,-0.5857661096924378,101.42552029958671,-0.20899972286263394,-0.36176994713393273,21.881373174816456,88.608153460246,721
Constant covariance,35,-0.16400472481501766,86.82443361662952,-0.47449453473942593,93.54924265789548,-0.08693135244151881,-0.2853284702762273,21.658710934517224,83.27230268996601,721
Constant covariance,36,-0.3627645961921767,92.20568792772107,-0.5836985164744227,97.39286735058953,-0.21644393243356838,-0.4036475533314207,23.47842022737731,83.68854829470631,721
Constant covariance,37,-0.27351409149940054,91.86541626912651,-0.4539533884971883,95.9017314129459,-0.16471455239312063,-0.3156988620820479,22.369379680463243,85.74707570841946,721
Constant covariance,38,-0.34015366774271594,92.47675605153375,-0.45927724953010607,95.05874240316898,-0.19125005245650997,-0.31057847595702337,21.67485491028561,85.10397465600889,721
Constant covariance,39,-0.34150083119341046,92.98867171222847,-0.5121040668213415,97.0578854486375,-0.20135847362302264,-0.3434286023619121,23.85191418809664,84.84322319143956,721
Constant covariance,40,-0.30324958772169464,86.3257096794171,-0.5910129760676618,92.61749275740931,-0.17276111821019607,-0.36160704990462184,21.86443214391067,79.69532964600722,721
Constant covariance,41,-0.48802758309169547,95.98014008904212,-0.4710407993913669,95.61163199545727,-0.29036331253557035,-0.3227955781043293,21.69381208861308,85.39296140739087,721
Constant covariance,42,-0.391135907053004,95.9658668642843,-0.6073899701952639,100.92052438314919,-0.2262221688041257,-0.39510482020494153,22.911280587618553,87.00444234990023,721
Constant covariance,43,-0.4818309642219612,99.17092573709515,-0.6436271011597801,102.74221629085073,-0.2791376282621323,-0.4157974877141263,22.07278011296462,88.53557681220607,721
Constant covariance,44,-0.29989865970354695,86.98263407223709,-0.6062292090952405,94.17356427766033,-0.17566435225983296,-0.3939216768810319,23.474414222489,79.94268870958676,721
Constant covariance,45,-0.3327424254378128,93.51109970268585,-0.4472753724551836,96.12120729901598,-0.18633284964409,-0.2940531865754914,22.7891420268289,85.92818531103201,721
Constant covariance,46,-0.19361356954625125,93.03704836771213,-0.4931975429717227,99.4898878770125,-0.11065046085076287,-0.3300663642703853,21.539334816605816,88.86674086821724,721
Constant covariance,47,-0.39106871811785193,94.07880187215548,-0.5870244024948927,98.53851152312649,-0.20844103417463974,-0.36128811437553415,22.758766427974727,85.1785602592238,721
Constant covariance,48,-0.42479767958098,95.31257323616346,-0.6084746607929418,99.531823861288,-0.23016191504114178,-0.3924131245546078,22.971036421028554,85.55453026694035,721
Constant covariance,49,-0.36385562727998644,94.90188738791498,-0.5256363959319987,98.40914341231003,-0.18749811548861794,-0.31088885006289935,21.679066391006625,87.01383708737079,721
Stochastic covariance,0,-0.615795667610742,102.03656191410438,-0.9452931870235494,109.17025894299819,-0.3383728819922232,-0.5093170651173897,21.650229845756225,88.70444417231091,721
Stochastic covariance,1,-0.2015313936440109,86.98099997457368,-0.4577127843897469,92.60708767167488,-0.12135111282341504,-0.3017937110272142,21.961344189458234,82.55509967377635,721
Stochastic covariance,2,-0.23573526004810413,89.25705995116047,-0.40971446346866125,92.7712045664433,-0.11782336012175351,-0.20730545448119733,20.19864757506762,84.4955265124319,721
Stochastic covariance,3,-0.2078593552846896,88.5375361348353,-0.5012137773570924,94.59121301204131,-0.11945594115401516,-0.3142149644192844,20.63605121218143,84.24813983424944,721
