time,empirical_corr,window_label,window
2025-07-11 04:00:00,-0.2660313367846696,14D,336
2025-07-11 05:00:00,-0.2673699505397753,14D,336
2025-07-11 06:00:00,-0.2674176680088866,14D,336
2025-07-11 07:00:00,-0.26702386743318673,14D,336
2025-07-11 08:00:00,-0.2681167513913289,14D,336
2025-07-11 09:00:00,-0.27107635024672616,14D,336
2025-07-11 10:00:00,-0.2755841349691707,14D,336
2025-07-11 11:00:00,-0.2799627116187165,14D,336
2025-07-11 12:00:00,-0.282664036296834,14D,336
2025-07-11 13:00:00,-0.28218747415427187,14D,336
2025-07-11 14:00:00,-0.2792629448518653,14D,336
2025-07-11 15:00:00,-0.27554211562318814,14D,336
2025-07-11 16:00:00,-0.2726286215074058,14D,336
2025-07-11 17:00:00,-0.2722123688026699,14D,336
2025-07-11 18:00:00,-0.2722712712928621,14D,336
2025-07-11 19:00:00,-0.27138234947717194,14D,336
2025-07-11 20:00:00,-0.2710331923507885,14D,336
2025-07-11 21:00:00,-0.2713155996799211,14D,336
2025-07-11 22:00:00,-0.2713542552780028,14D,336
2025-07-11 23:00:00,-0.27130696054742776,14D,336
2025-07-12 00:00:00,-0.2709313428694977,14D,336
2025-07-12 01:00:00,-0.2701628877185533,14D,336
2025-07-12 02:00:00,-0.26880216523518574,14D,336
2025-07-12 03:00:00,-0.2675607343598554,14D,336
2025-07-12 04:00:00,-0.26597046627037957,14D,336
2025-07-12 05:00:00,-0.2642901116163594,14D,336
2025-07-12 06:00:00,-0.26265922192871183,14D,336
2025-07-12 07:00:00,-0.25931604036591344,14D,336
2025-07-12 08:00:00,-0.25590090059198195,14D,336
2025-07-12 09:00:00,-0.24884970697815675,14D,336
2025-07-12 10:00:00,-0.24363497921606952,14D,336
2025-07-12 11:00:00,-0.2407538477649372,14D,336
2025-07-12 12:00:00,-0.23848733545228093,14D,336
2025-07-12 13:00:00,-0.23685893321975296,14D,336
2025-07-12 14:00:00,-0.23530304990798614,14D,336
2025-07-12 15:00:00,-0.23322116516812078,14D,336
2025-07-12 16:00:00,-0.22854538227912155,14D,336
2025-07-12 17:00:00,-0.21883875044675583,14D,336
2025-07-12 18:00:00,-0.21340403067893102,14D,336
2025-07-12 19:00:00,-0.21091569619979345,14D,336
2025-07-12 20:00:00,-0.20969404588017387,14D,336
2025-07-12 21:00:00,-0.21064064114516232,14D,336
2025-07-12 22:00:00,-0.21220730608588287,14D,336
2025-07-12 23:00:00,-0.2130694403835851,14D,336
2025-07-13 00:00:00,-0.21375590718407983,14D,336
2025-07-13 01:00:00,-0.21440229102227845,14D,336
2025-07-13 02:00:00,-0.21657861411447396,14D,336
2025-07-13 03:00:00,-0.21917599635433663,14D,336
2025-07-13 04:00:00,-0.22166261008869642,14D,336
2025-07-13 05:00:00,-0.22429555207111532,14D,336
2025-07-13 06:00:00,-0.22773544292272013,14D,336
2025-07-13 07:00:00,-0.2324437882821514,14D,336
2025-07-13 08:00:00,-0.23584596778183442,14D,336
2025-07-13 09:00:00,-0.2346069897309866,14D,336
2025-07-13 10:00:00,-0.23087034552413568,14D,336
2025-07-13 11:00:00,-0.2283214473370108,14D,336
2025-07-13 12:00:00,-0.2267192684192417,14D,336
2025-07-13 13:00:00,-0.22623884268356906,14D,336
2025-07-13 14:00:00,-0.2279592142287176,14D,336
2025-07-13 15:00:00,-0.2269771133841483,14D,336
2025-07-13 16:00:00,-0.22293116132455823,14D,336
2025-07-13 17:00:00,-0.2182769219949906,14D,336
2025-07-13 18:00:00,-0.2188854678109237,14D,336
2025-07-13 19:00:00,-0.21809274787822555,14D,336
2025-07-13 20:00:00,-0.21645676846861087,14D,336
2025-07-13 21:00:00,-0.21565981865283163,14D,336
2025-07-13 22:00:00,-0.21549001590907946,14D,336
2025-07-13 23:00:00,-0.21582135297318727,14D,336
2025-07-14 00:00:00,-0.21686786791806906,14D,336
2025-07-14 01:00:00,-0.217501509156727,14D,336
2025-07-14 02:00:00,-0.21798124215816866,14D,336
2025-07-14 03:00:00,-0.21840720169842182,14D,336
2025-07-14 04:00:00,-0.21934323759067795,14D,336
2025-07-14 05:00:00,-0.2205360180733224,14D,336
2025-07-14 06:00:00,-0.2208817246798125,14D,336
2025-07-14 07:00:00,-0.22177615068136639,14D,336
2025-07-14 08:00:00,-0.22251237913567284,14D,336
2025-07-14 09:00:00,-0.2223898554695987,14D,336
2025-07-14 10:00:00,-0.22284096626493827,14D,336
2025-07-14 11:00:00,-0.22602232147173773,14D,336
2025-07-14 12:00:00,-0.2320431403677912,14D,336
2025-07-14 13:00:00,-0.23844930321561147,14D,336
2025-07-14 14:00:00,-0.24286505393511132,14D,336
2025-07-14 15:00:00,-0.24234021495607141,14D,336
2025-07-14 16:00:00,-0.2404256067796246,14D,336
2025-07-14 17:00:00,-0.24021769755200248,14D,336
2025-07-14 18:00:00,-0.2406892710872364,14D,336
2025-07-14 19:00:00,-0.23575366703340705,14D,336
2025-07-14 20:00:00,-0.23424310790132402,14D,336
2025-07-14 21:00:00,-0.23371498198978283,14D,336
2025-07-14 22:00:00,-0.2345627225549027,14D,336
2025-07-14 23:00:00,-0.23531323591315623,14D,336
2025-07-15 00:00:00,-0.23548876524542137,14D,336
2025-07-15 01:00:00,-0.2356565982464931,14D,336
2025-07-15 02:00:00,-0.2355467050160835,14D,336
2025-07-15 03:00:00,-0.23544114423215498,14D,336
2025-07-15 04:00:00,-0.23540333335307023,14D,336
2025-07-15 05:00:00,-0.23553708544203444,14D,336
2025-07-15 06:00:00,-0.2356039574911471,14D,336
2025-07-15 07:00:00,-0.2357731509078162,14D,336
2025-07-15 08:00:00,-0.2360212084245364,14D,336
2025-07-15 09:00:00,-0.23953720991617847,14D,336
2025-07-15 10:00:00,-0.24188728241716476,14D,336
2025-07-15 11:00:00,-0.24601823220254182,14D,336
2025-07-15 12:00:00,-0.25752673202554904,14D,336
2025-07-15 13:00:00,-0.2696366929338539,14D,336
2025-07-15 14:00:00,-0.27737830148656123,14D,336
2025-07-15 15:00:00,-0.28216273834937877,14D,336
2025-07-15 16:00:00,-0.2853882031084461,14D,336
2025-07-15 17:00:00,-0.3069248420132435,14D,336
2025-07-15 18:00:00,-0.29616242689074357,14D,336
2025-07-15 19:00:00,-0.2532358305212019,14D,336
2025-07-15 20:00:00,-0.23682595799153203,14D,336
2025-07-15 21:00:00,-0.24889200449788274,14D,336
2025-07-15 22:00:00,-0.25246838725773524,14D,336
2025-07-15 23:00:00,-0.2528410340726369,14D,336
2025-07-16 00:00:00,-0.2529328590405311,14D,336
2025-07-16 01:00:00,-0.25269480647206904,14D,336
2025-07-16 02:00:00,-0.2525023195598323,14D,336
2025-07-16 03:00:00,-0.25201984990218385,14D,336
2025-07-16 04:00:00,-0.2515694227694681,14D,336
2025-07-16 05:00:00,-0.2508525390279873,14D,336
2025-07-16 06:00:00,-0.25008595720702054,14D,336
2025-07-16 07:00:00,-0.24961352182961113,14D,336
2025-07-16 08:00:00,-0.24880429900084577,14D,336
2025-07-16 09:00:00,-0.25591068144533513,14D,336
2025-07-16 10:00:00,-0.26214659319836775,14D,336
2025-07-16 11:00:00,-0.26874215446019123,14D,336
2025-07-16 12:00:00,-0.2900654627604614,14D,336
2025-07-16 13:00:00,-0.3073359189283673,14D,336
2025-07-16 14:00:00,-0.31947955275886636,14D,336
2025-07-16 15:00:00,-0.32101463059128665,14D,336
2025-07-16 16:00:00,-0.32707284466024006,14D,336
2025-07-16 17:00:00,-0.33861534449116587,14D,336
2025-07-16 18:00:00,-0.3450815140416696,14D,336
2025-07-16 19:00:00,-0.3508146350689457,14D,336
2025-07-16 20:00:00,-0.3470092807353845,14D,336
2025-07-16 21:00:00,-0.34787599855253526,14D,336
2025-07-16 22:00:00,-0.35161770255372954,14D,336
2025-07-16 23:00:00,-0.3562609653911224,14D,336
2025-07-17 00:00:00,-0.35392786954290234,14D,336
2025-07-17 01:00:00,-0.35195017027938996,14D,336
2025-07-17 02:00:00,-0.3492027930612625,14D,336
2025-07-17 03:00:00,-0.34695146654786996,14D,336
2025-07-17 04:00:00,-0.3450754472393672,14D,336
2025-07-17 05:00:00,-0.3428609684085994,14D,336
2025-07-17 06:00:00,-0.3409211260615549,14D,336
2025-07-17 07:00:00,-0.33852655548104127,14D,336
2025-07-17 08:00:00,-0.33641246668115776,14D,336
2025-07-17 09:00:00,-0.33349913222887534,14D,336
2025-07-17 10:00:00,-0.3284901951877706,14D,336
2025-07-17 11:00:00,-0.3200896536771135,14D,336
2025-07-17 12:00:00,-0.3097534400001369,14D,336
2025-07-17 13:00:00,-0.30238464611291194,14D,336
2025-07-17 14:00:00,-0.2948360472421639,14D,336
2025-07-17 15:00:00,-0.285812595490997,14D,336
2025-07-17 16:00:00,-0.278543277396325,14D,336
2025-07-17 17:00:00,-0.2761609016483047,14D,336
2025-07-17 18:00:00,-0.27475002472250226,14D,336
2025-07-17 19:00:00,-0.2744483234464303,14D,336
2025-07-17 20:00:00,-0.2776447171041575,14D,336
2025-07-17 21:00:00,-0.2780113447693151,14D,336
2025-07-17 22:00:00,-0.2777569157556963,14D,336
2025-07-17 23:00:00,-0.2776904051089107,14D,336
2025-07-18 00:00:00,-0.27691067926135826,14D,336
2025-07-18 01:00:00,-0.27598995430912976,14D,336
2025-07-18 02:00:00,-0.2742819471412358,14D,336
2025-07-18 03:00:00,-0.27291066783079193,14D,336
2025-07-18 04:00:00,-0.2706810791704866,14D,336
2025-07-18 05:00:00,-0.27011927973630095,14D,336
2025-07-18 06:00:00,-0.2682981607729674,14D,336
2025-07-18 07:00:00,-0.26822738939941354,14D,336
2025-07-18 08:00:00,-0.275677080602422,14D,336
2025-07-18 09:00:00,-0.27634434066359803,14D,336
2025-07-18 10:00:00,-0.27849668231337,14D,336
2025-07-18 11:00:00,-0.29108508150457696,14D,336
2025-07-18 12:00:00,-0.3069637365615013,14D,336
2025-07-18 13:00:00,-0.31971405301088723,14D,336
2025-07-18 14:00:00,-0.33311044969765763,14D,336
2025-07-18 15:00:00,-0.3434887167205246,14D,336
2025-07-18 16:00:00,-0.351732101281582,14D,336
2025-07-18 17:00:00,-0.3389139729776291,14D,336
2025-07-18 18:00:00,-0.32927363399546955,14D,336
2025-07-18 19:00:00,-0.32357429572810603,14D,336
2025-07-18 20:00:00,-0.32153650385493193,14D,336
2025-07-18 21:00:00,-0.31956045920260046,14D,336
2025-07-18 22:00:00,-0.31853938489565614,14D,336
2025-07-18 23:00:00,-0.3197968109504597,14D,336
2025-07-19 00:00:00,-0.3169923954999585,14D,336
2025-07-19 01:00:00,-0.31484031286421893,14D,336
2025-07-19 02:00:00,-0.3126079767045322,14D,336
2025-07-19 03:00:00,-0.31004363362067217,14D,336
2025-07-19 04:00:00,-0.3073088819129341,14D,336
2025-07-19 05:00:00,-0.30417876146619643,14D,336
2025-07-19 06:00:00,-0.3028323416678028,14D,336
2025-07-19 07:00:00,-0.2984529407871463,14D,336
2025-07-19 08:00:00,-0.2934486744924377,14D,336
2025-07-19 09:00:00,-0.2851558536007056,14D,336
2025-07-19 10:00:00,-0.26472342422505896,14D,336
2025-07-19 11:00:00,-0.24901252929773895,14D,336
2025-07-19 12:00:00,-0.2375046786116185,14D,336
2025-07-19 13:00:00,-0.2296898176376494,14D,336
2025-07-19 14:00:00,-0.22192399440927055,14D,336
2025-07-19 15:00:00,-0.21010080441390966,14D,336
2025-07-19 16:00:00,-0.19729808140834937,14D,336
2025-07-19 17:00:00,-0.18736095238888367,14D,336
2025-07-19 18:00:00,-0.17298395830813848,14D,336
2025-07-19 19:00:00,-0.16616279227564318,14D,336
2025-07-19 20:00:00,-0.1646224312943744,14D,336
2025-07-19 21:00:00,-0.16665046835592331,14D,336
2025-07-19 22:00:00,-0.16909367306204232,14D,336
2025-07-19 23:00:00,-0.17066922806264104,14D,336
2025-07-20 00:00:00,-0.1722784519225958,14D,336
2025-07-20 01:00:00,-0.17262253718623688,14D,336
2025-07-20 02:00:00,-0.17249268256439687,14D,336
2025-07-20 03:00:00,-0.170859357129322,14D,336
2025-07-20 04:00:00,-0.16845552206552752,14D,336
2025-07-20 05:00:00,-0.1663384861609271,14D,336
2025-07-20 06:00:00,-0.16403319980969247,14D,336
2025-07-20 07:00:00,-0.16462828183685504,14D,336
2025-07-20 08:00:00,-0.16711558311387026,14D,336
2025-07-20 09:00:00,-0.16657308885582264,14D,336
2025-07-20 10:00:00,-0.15937228641775364,14D,336
2025-07-20 11:00:00,-0.1547226635780306,14D,336
2025-07-20 12:00:00,-0.15246005869392062,14D,336
2025-07-20 13:00:00,-0.1543643788461924,14D,336
2025-07-20 14:00:00,-0.16337733598836,14D,336
2025-07-20 15:00:00,-0.17992850762599363,14D,336
2025-07-20 16:00:00,-0.20526791607265654,14D,336
2025-07-20 17:00:00,-0.22300700833869233,14D,336
2025-07-20 18:00:00,-0.22960187767016307,14D,336
2025-07-20 19:00:00,-0.2279037874148014,14D,336
2025-07-20 20:00:00,-0.22497210982391266,14D,336
2025-07-20 21:00:00,-0.222157792812865,14D,336
2025-07-20 22:00:00,-0.2216956325585937,14D,336
2025-07-20 23:00:00,-0.22196326042582226,14D,336
2025-07-21 00:00:00,-0.2260440704764043,14D,336
2025-07-21 01:00:00,-0.2306952328064272,14D,336
2025-07-21 02:00:00,-0.2327375385057978,14D,336
2025-07-21 03:00:00,-0.2334910108976093,14D,336
2025-07-21 04:00:00,-0.23356455676693214,14D,336
2025-07-21 05:00:00,-0.23315103841830195,14D,336
2025-07-21 06:00:00,-0.232132527573734,14D,336
2025-07-21 07:00:00,-0.2307925598651506,14D,336
2025-07-21 08:00:00,-0.23190168916700635,14D,336
2025-07-21 09:00:00,-0.23428498313150842,14D,336
2025-07-21 10:00:00,-0.23886667757628427,14D,336
2025-07-21 11:00:00,-0.24570710084169956,14D,336
2025-07-21 12:00:00,-0.24808093549077384,14D,336
2025-07-21 13:00:00,-0.2505366163251111,14D,336
2025-07-21 14:00:00,-0.2485223599692458,14D,336
2025-07-21 15:00:00,-0.2480413171464757,14D,336
2025-07-21 16:00:00,-0.2451738444416555,14D,336
2025-07-21 17:00:00,-0.24276504192270634,14D,336
2025-07-21 18:00:00,-0.24100900208545906,14D,336
2025-07-21 19:00:00,-0.2379532471319085,14D,336
2025-07-21 20:00:00,-0.23519835322697913,14D,336
2025-07-21 21:00:00,-0.23434862324441083,14D,336
2025-07-21 22:00:00,-0.23505265471231288,14D,336
2025-07-21 23:00:00,-0.2359991278218143,14D,336
2025-07-22 00:00:00,-0.23797782025325298,14D,336
2025-07-22 01:00:00,-0.238940992349579,14D,336
2025-07-22 02:00:00,-0.2390827735641912,14D,336
2025-07-22 03:00:00,-0.23968528638962674,14D,336
2025-07-22 04:00:00,-0.24069924982474708,14D,336
2025-07-22 05:00:00,-0.2412873315973085,14D,336
2025-07-22 06:00:00,-0.24135267115383974,14D,336
2025-07-22 07:00:00,-0.2440090543723787,14D,336
2025-07-22 08:00:00,-0.2474043715236163,14D,336
2025-07-22 09:00:00,-0.2479386406733558,14D,336
2025-07-22 10:00:00,-0.24659011093767283,14D,336
2025-07-22 11:00:00,-0.24764451206093363,14D,336
2025-07-22 12:00:00,-0.2548913144253179,14D,336
2025-07-22 13:00:00,-0.26978860047396924,14D,336
2025-07-22 14:00:00,-0.286907994538918,14D,336
2025-07-22 15:00:00,-0.301355587720558,14D,336
2025-07-22 16:00:00,-0.31033617925177304,14D,336
2025-07-22 17:00:00,-0.3115889666118679,14D,336
2025-07-22 18:00:00,-0.31212649812141013,14D,336
2025-07-22 19:00:00,-0.31354982998955894,14D,336
2025-07-22 20:00:00,-0.31936965677322304,14D,336
2025-07-22 21:00:00,-0.322413729102053,14D,336
2025-07-22 22:00:00,-0.324725681035304,14D,336
2025-07-22 23:00:00,-0.32493646362676737,14D,336
2025-07-23 00:00:00,-0.32778441695239796,14D,336
2025-07-23 01:00:00,-0.3305379916694142,14D,336
2025-07-23 02:00:00,-0.3322784321074688,14D,336
2025-07-23 03:00:00,-0.3343949681880545,14D,336
2025-07-23 04:00:00,-0.33618325441299507,14D,336
2025-07-23 05:00:00,-0.3399599705857134,14D,336
2025-07-23 06:00:00,-0.34597530228049184,14D,336
2025-07-23 07:00:00,-0.351046415929255,14D,336
2025-07-23 08:00:00,-0.3560923537670844,14D,336
2025-07-23 09:00:00,-0.3603799266293333,14D,336
2025-07-23 10:00:00,-0.3651931643930475,14D,336
2025-07-23 11:00:00,-0.3718579393383273,14D,336
2025-07-23 12:00:00,-0.3809372443487471,14D,336
2025-07-23 13:00:00,-0.38777658785538655,14D,336
2025-07-23 14:00:00,-0.39196551410889585,14D,336
2025-07-23 15:00:00,-0.39415993327893445,14D,336
2025-07-23 16:00:00,-0.39355610684947,14D,336
2025-07-23 17:00:00,-0.39486319274847903,14D,336
2025-07-23 18:00:00,-0.397531222041821,14D,336
2025-07-23 19:00:00,-0.3992667341904569,14D,336
2025-07-23 20:00:00,-0.4006653689092135,14D,336
2025-07-23 21:00:00,-0.40163748742139915,14D,336
2025-07-23 22:00:00,-0.40237671890799726,14D,336
2025-07-23 23:00:00,-0.4026197671398068,14D,336
2025-07-24 00:00:00,-0.40279446338421615,14D,336
2025-07-24 01:00:00,-0.4027971824364059,14D,336
2025-07-24 02:00:00,-0.4027934448879934,14D,336
2025-07-24 03:00:00,-0.40274515897660057,14D,336
2025-07-24 04:00:00,-0.40272293179587026,14D,336
2025-07-24 05:00:00,-0.4025824595978963,14D,336
2025-07-24 06:00:00,-0.4030165953773332,14D,336
2025-07-24 07:00:00,-0.40562040047454506,14D,336
2025-07-24 08:00:00,-0.4078157207515935,14D,336
2025-07-24 09:00:00,-0.40992927602932966,14D,336
2025-07-24 10:00:00,-0.41029153642357463,14D,336
2025-07-24 11:00:00,-0.4108606791734744,14D,336
2025-07-24 12:00:00,-0.4119893877795701,14D,336
2025-07-24 13:00:00,-0.4121456869510714,14D,336
2025-07-24 14:00:00,-0.4107108554823576,14D,336
2025-07-24 15:00:00,-0.40930835426211754,14D,336
2025-07-24 16:00:00,-0.4091154927254636,14D,336
2025-07-24 17:00:00,-0.4095720187000455,14D,336
2025-07-24 18:00:00,-0.4096281890097071,14D,336
2025-07-24 19:00:00,-0.40938130057892147,14D,336
2025-07-24 20:00:00,-0.40893598549997273,14D,336
2025-07-24 21:00:00,-0.40639918616378906,14D,336
2025-07-24 22:00:00,-0.40289303208804894,14D,336
2025-07-24 23:00:00,-0.40269935017532593,14D,336
2025-07-25 00:00:00,-0.40356490299534487,14D,336
2025-07-25 01:00:00,-0.40405347203489267,14D,336
2025-07-25 02:00:00,-0.40433006453583037,14D,336
2025-07-25 03:00:00,-0.4045154926162758,14D,336
2025-07-25 04:00:00,-0.4051526421156565,14D,336
2025-07-25 05:00:00,-0.4050028799981801,14D,336
2025-07-25 06:00:00,-0.40427972743110835,14D,336
2025-07-25 07:00:00,-0.403539025495922,14D,336
2025-07-25 08:00:00,-0.4041589913994462,14D,336
2025-07-25 09:00:00,-0.4041393007460378,14D,336
2025-07-25 10:00:00,-0.4030673217465043,14D,336
2025-07-25 11:00:00,-0.4023889933117452,14D,336
2025-07-25 12:00:00,-0.40192102416846825,14D,336
2025-07-25 13:00:00,-0.40136975664034136,14D,336
2025-07-25 14:00:00,-0.39982500811509075,14D,336
2025-07-25 15:00:00,-0.3986787145473461,14D,336
2025-07-25 16:00:00,-0.39801237808459705,14D,336
2025-07-25 17:00:00,-0.3986605510817984,14D,336
2025-07-25 18:00:00,-0.39768056770710397,14D,336
2025-07-25 19:00:00,-0.39430693072021916,14D,336
2025-07-25 20:00:00,-0.38774607279822926,14D,336
2025-07-25 21:00:00,-0.3845313412459638,14D,336
2025-07-25 22:00:00,-0.3838330490895661,14D,336
2025-07-25 23:00:00,-0.3842006035698898,14D,336
2025-07-26 00:00:00,-0.38462058540675753,14D,336
2025-07-26 01:00:00,-0.38516093796616846,14D,336
2025-07-26 02:00:00,-0.38642611841599095,14D,336
2025-07-26 03:00:00,-0.3873503435027891,14D,336
2025-07-26 04:00:00,-0.38826355338227625,14D,336
2025-07-26 05:00:00,-0.38917066670266814,14D,336
2025-07-26 06:00:00,-0.38974490902387166,14D,336
2025-07-26 07:00:00,-0.391898445750906,14D,336
2025-07-26 08:00:00,-0.3950870770716282,14D,336
2025-07-26 09:00:00,-0.3972042474618181,14D,336
2025-07-26 10:00:00,-0.3951399017835171,14D,336
2025-07-26 11:00:00,-0.39181837977821393,14D,336
2025-07-26 12:00:00,-0.3908538825108115,14D,336
2025-07-26 13:00:00,-0.3906199604885995,14D,336
2025-07-26 14:00:00,-0.38956435936298256,14D,336
2025-07-26 15:00:00,-0.38772045284867945,14D,336
2025-07-26 16:00:00,-0.38953135482146445,14D,336
2025-07-26 17:00:00,-0.3959302257092166,14D,336
2025-07-26 18:00:00,-0.3993617986626698,14D,336
2025-07-26 19:00:00,-0.39776635099130064,14D,336
2025-07-26 20:00:00,-0.3968760796429536,14D,336
2025-07-26 21:00:00,-0.3970931844219882,14D,336
2025-07-26 22:00:00,-0.39691569130381543,14D,336
2025-07-26 23:00:00,-0.3975964041181712,14D,336
2025-07-27 00:00:00,-0.3982559809644203,14D,336
2025-07-27 01:00:00,-0.399675596084126,14D,336
2025-07-27 02:00:00,-0.39992307171511293,14D,336
2025-07-27 03:00:00,-0.40049435007425555,14D,336
2025-07-27 04:00:00,-0.40140262406037486,14D,336
2025-07-27 05:00:00,-0.40174014800618385,14D,336
2025-07-27 06:00:00,-0.4018911477238128,14D,336
2025-07-27 07:00:00,-0.4020347102150381,14D,336
2025-07-27 08:00:00,-0.4018916701148776,14D,336
2025-07-27 09:00:00,-0.41285579564622465,14D,336
2025-07-27 10:00:00,-0.4302071718388288,14D,336
2025-07-27 11:00:00,-0.44191049781220354,14D,336
2025-07-27 12:00:00,-0.44666922619612626,14D,336
2025-07-27 13:00:00,-0.44665287675694515,14D,336
2025-07-27 14:00:00,-0.44659395505853305,14D,336
2025-07-27 15:00:00,-0.4466455485378133,14D,336
2025-07-27 16:00:00,-0.44813661945336697,14D,336
2025-07-27 17:00:00,-0.4443224300825157,14D,336
2025-07-27 18:00:00,-0.44302392736358503,14D,336
2025-07-27 19:00:00,-0.44237822516360703,14D,336
2025-07-27 20:00:00,-0.4434396226963763,14D,336
2025-07-27 21:00:00,-0.44423083795080226,14D,336
2025-07-27 22:00:00,-0.4442405912056857,14D,336
2025-07-27 23:00:00,-0.44423298009196505,14D,336
2025-07-28 00:00:00,-0.44342828018729796,14D,336
2025-07-28 01:00:00,-0.4429326909514792,14D,336
2025-07-28 02:00:00,-0.44265495734138305,14D,336
2025-07-28 03:00:00,-0.44260230978995824,14D,336
2025-07-28 04:00:00,-0.44220711863650175,14D,336
2025-07-28 05:00:00,-0.44141351149037084,14D,336
2025-07-28 06:00:00,-0.44192619051064475,14D,336
2025-07-28 07:00:00,-0.44303216519142424,14D,336
2025-07-28 08:00:00,-0.4454423409643453,14D,336
2025-07-28 09:00:00,-0.44709963858265506,14D,336
2025-07-28 10:00:00,-0.44423181906988213,14D,336
2025-07-28 11:00:00,-0.4394948357048289,14D,336
2025-07-28 12:00:00,-0.4330842348726802,14D,336
2025-07-28 13:00:00,-0.42526400007883025,14D,336
2025-07-28 14:00:00,-0.4186995401972307,14D,336
2025-07-28 15:00:00,-0.4114479002753148,14D,336
2025-07-28 16:00:00,-0.4077439650643153,14D,336
2025-07-28 17:00:00,-0.4059576049481523,14D,336
2025-07-28 18:00:00,-0.4062866277255172,14D,336
2025-07-28 19:00:00,-0.4104725363126327,14D,336
2025-07-28 20:00:00,-0.4137148361918558,14D,336
2025-07-28 21:00:00,-0.4159863698330336,14D,336
2025-07-28 22:00:00,-0.41719718040866255,14D,336
2025-07-28 23:00:00,-0.4182008859319446,14D,336
2025-07-29 00:00:00,-0.41910736504210505,14D,336
2025-07-29 01:00:00,-0.4194979421305311,14D,336
2025-07-29 02:00:00,-0.4195055726747211,14D,336
2025-07-29 03:00:00,-0.419277850870868,14D,336
2025-07-29 04:00:00,-0.4189256092475334,14D,336
2025-07-29 05:00:00,-0.4184240706730949,14D,336
2025-07-29 06:00:00,-0.41931495983939937,14D,336
2025-07-29 07:00:00,-0.4201102822202704,14D,336
2025-07-29 08:00:00,-0.4216631155653833,14D,336
2025-07-29 09:00:00,-0.42331032014594616,14D,336
2025-07-29 10:00:00,-0.42440904047722045,14D,336
2025-07-29 11:00:00,-0.42551989095266773,14D,336
2025-07-29 12:00:00,-0.42831112098165913,14D,336
2025-07-29 13:00:00,-0.4320554716065788,14D,336
2025-07-29 14:00:00,-0.4347488067821018,14D,336
2025-07-29 15:00:00,-0.4383824586132345,14D,336
2025-07-29 16:00:00,-0.4402507973477256,14D,336
2025-07-29 17:00:00,-0.4405439783845839,14D,336
2025-07-29 18:00:00,-0.4408492214148174,14D,336
2025-07-29 19:00:00,-0.4411435968091114,14D,336
2025-07-29 20:00:00,-0.4411237977308716,14D,336
2025-07-29 21:00:00,-0.44092165821589846,14D,336
2025-07-29 22:00:00,-0.4413165173871088,14D,336
2025-07-29 23:00:00,-0.4412749217648045,14D,336
2025-07-30 00:00:00,-0.44154336303991815,14D,336
2025-07-30 01:00:00,-0.4417675442317149,14D,336
2025-07-30 02:00:00,-0.4417239206528195,14D,336
2025-07-30 03:00:00,-0.44173633397675527,14D,336
2025-07-30 04:00:00,-0.4416007566640389,14D,336
2025-07-30 05:00:00,-0.4412979768209697,14D,336
2025-07-30 06:00:00,-0.44210631341106865,14D,336
2025-07-30 07:00:00,-0.44339179743386054,14D,336
2025-07-30 08:00:00,-0.44435148233562777,14D,336
2025-07-30 09:00:00,-0.4461261838561325,14D,336
2025-07-30 10:00:00,-0.44920392242190277,14D,336
2025-07-30 11:00:00,-0.454671944571548,14D,336
2025-07-30 12:00:00,-0.4601923297808504,14D,336
2025-07-30 13:00:00,-0.4666407582277867,14D,336
2025-07-30 14:00:00,-0.47159416142600247,14D,336
2025-07-30 15:00:00,-0.47582918257838963,14D,336
2025-07-30 16:00:00,-0.47903551581072956,14D,336
2025-07-30 17:00:00,-0.48010192552596154,14D,336
2025-07-30 18:00:00,-0.4802105980202823,14D,336
2025-07-30 19:00:00,-0.48159526424039967,14D,336
2025-07-30 20:00:00,-0.4853976330233628,14D,336
2025-07-30 21:00:00,-0.4868988496680863,14D,336
2025-07-30 22:00:00,-0.4879456988621712,14D,336
2025-07-30 23:00:00,-0.4887716252256329,14D,336
2025-07-31 00:00:00,-0.48952249582949703,14D,336
2025-07-31 01:00:00,-0.4902653542171052,14D,336
2025-07-31 02:00:00,-0.49080252201564994,14D,336
2025-07-31 03:00:00,-0.49113769833829873,14D,336
2025-07-31 04:00:00,-0.49138128855630886,14D,336
2025-07-31 05:00:00,-0.4914627619168193,14D,336
2025-07-31 06:00:00,-0.4921324128266247,14D,336
2025-07-31 07:00:00,-0.49331482723332254,14D,336
2025-07-31 08:00:00,-0.49455587660649136,14D,336
2025-07-31 09:00:00,-0.494772393916441,14D,336
2025-07-31 10:00:00,-0.4955329597337427,14D,336
2025-07-31 11:00:00,-0.4955145818334131,14D,336
2025-07-31 12:00:00,-0.49646506219514897,14D,336
2025-07-31 13:00:00,-0.4972024916032955,14D,336
2025-07-31 14:00:00,-0.4992769854329884,14D,336
2025-07-31 15:00:00,-0.5002367926780713,14D,336
2025-07-31 16:00:00,-0.5000849679441354,14D,336
2025-07-31 17:00:00,-0.49892046703450565,14D,336
2025-07-31 18:00:00,-0.4983598582652016,14D,336
2025-07-31 19:00:00,-0.4982729144958636,14D,336
2025-07-31 20:00:00,-0.498887947128152,14D,336
2025-07-31 21:00:00,-0.49926957255057447,14D,336
2025-07-31 22:00:00,-0.4996310293744109,14D,336
2025-07-31 23:00:00,-0.4996810161395074,14D,336
