side,label,wind_driver,intensity_year_inv,bandwidth,polynomial_degree
positive_high_price,corrected_positive_high_price,0.6908803888888884,1.2076032442687223,0.3,0
positive_high_price,corrected_positive_high_price,0.6953241333333328,1.1249113532473625,0.3,0
positive_high_price,corrected_positive_high_price,0.6997678777777772,1.035611216076891,0.3,0
positive_high_price,corrected_positive_high_price,0.7042116222222217,0.9394438614648375,0.3,0
positive_high_price,corrected_positive_high_price,0.7086553666666661,0.8358800658845421,0.3,0
positive_high_price,corrected_positive_high_price,0.7130991111111105,0.7244172095095243,0.3,0
positive_high_price,corrected_positive_high_price,0.717542855555555,0.6046179984559249,0.3,0
positive_high_price,corrected_positive_high_price,0.7219865999999994,0.47586427530744746,0.3,0
positive_high_price,corrected_positive_high_price,0.7264303444444439,0.337469533747289,0.3,0
positive_high_price,corrected_positive_high_price,0.7308740888888883,0.18881456219139617,0.3,0
positive_high_price,corrected_positive_high_price,0.7353178333333327,0.02926736956588088,0.3,0
positive_high_price,corrected_positive_high_price,0.7397615777777772,0.0,0.3,0
positive_high_price,corrected_positive_high_price,0.7442053222222216,0.0,0.3,0
positive_high_price,corrected_positive_high_price,0.7486490666666661,0.0,0.3,0
positive_high_price,corrected_positive_high_price,0.7530928111111105,0.0,0.3,0
positive_high_price,corrected_positive_high_price,0.7575365555555549,0.0,0.3,0
positive_high_price,corrected_positive_high_price,0.7619802999999994,0.0,0.3,0
positive_high_price,corrected_positive_high_price,0.7664240444444438,0.0,0.3,0
positive_high_price,corrected_positive_high_price,0.7708677888888883,0.0,0.3,0
positive_high_price,corrected_positive_high_price,0.7753115333333327,0.0,0.3,0
positive_high_price,corrected_positive_high_price,0.7797552777777771,0.0,0.3,0
positive_high_price,corrected_positive_high_price,0.7841990222222216,0.0,0.3,0
positive_high_price,corrected_positive_high_price,0.788642766666666,0.0,0.3,0
positive_high_price,corrected_positive_high_price,0.7930865111111105,0.0,0.3,0
positive_high_price,corrected_positive_high_price,0.7975302555555549,0.0,0.3,0
positive_high_price,corrected_positive_high_price,0.8019739999999994,0.0,0.3,0
